ref_id,source_file,text
163,ch05_0002,臺灣省行政長官公署宣傳委員會編，《臺灣一年來之宣傳》，頁1。
164,ch02_0002,鍾逸人，《辛酸六十年（上）》，頁511。
164,ch04_0001,賈廷詩等訪問紀錄，《白崇禧先生訪問紀錄（下冊）》，（臺北：中央研究院近代史研究所，1989年），頁567-568。
164,ch05_0002,《臺灣新生報》1946年2月13日。臺灣省行政長官公署宣傳委員會編，《臺灣一年來之宣傳》，頁24-25。
165,ch04_0001,賴澤涵、許雪姬訪問，〈柯遠芬先生訪問紀錄〉，行政院研究二二八事件小組，《二二八事件研究報告》，附錄二重要口述歷史（一），（臺北：行政院，1992年），頁9。
165,ch05_0002,臺灣省行政長官公署宣傳委員會編，《臺灣一年來之宣傳》，頁14。
166,ch04_0001,蔣永敬等編，《楊亮功先生年譜》，頁273-274。
166,ch05_0002,丁文治，〈訪宣傳委員會夏主委談本省文化事業〉《和平日報》1946年7月18日。
167,ch04_0001,周一鶚，〈陳儀在臺灣〉，收入李敖編著，《二二八研究三集》，頁160。
167,ch05_0002,《臺灣新生報》1946年9月1日。〈電復廢止新聞紙雜誌日文版未便再予延期〉《臺灣省行政長官公署公報》秋，8月5日，頁489。〈電復廢止新聞紙日文版未便展期請查照〉《臺灣省行政長官公署公報》秋，8月15日，636頁。
168,ch04_0001,〈柯遠芬事略〉，《國史館現藏民國人物傳記史料彙編》。第16輯，頁166-169。
168,ch05_0002,《和平日報》1946年10月8日。
169,ch04_0001,行政院研究二二八事件小組，《二二八事件研究報告》（臺北：時報出版公司，1994年），頁292。
169,ch05_0002,《和平日報》1946年8月6日。
170,ch04_0001,蔣永敬等編，《楊亮功先生年譜》，頁273-274。
170,ch05_0002,〈電為新聞雜誌發行應遵照出版法規定辦理登記〉《臺灣省行政長官公署公報》冬，1946年11月22日，703頁。〈修正出版法〉〈修正出版法施行細則〉《臺灣省行政長官公署公報》冬，1947年3月8日，800-801頁。
171,ch04_0001,〈陳誠呈蔣主席六月十六日簽呈〉，〈大溪檔案〉，頁342-343。
171,ch05_0002,李翼中〈帽簷述事〉，《二二八事件資料選輯（二）》，頁405。
172,ch04_0001,李宣鋒訪問，〈柯遠芬先生口述紀錄〉，頁136。
172,ch05_0002,何義麟，〈《政經報》與《臺灣評論》解題─從兩份左翼刊物分析戰後臺灣左翼勢力之言論活動〉《臺灣史料研究》第10號。
173,ch04_0001,〈白崇禧呈蔣主席四月十七日簽呈〉，〈大溪檔案〉，頁250。
173,ch05_0002,李翼中，〈帽簷述事〉，頁406。
174,ch04_0001,李宣鋒訪問，〈范誦堯先生口述紀錄〉，頁118。
174,ch05_0002,揚風，〈冬初話臺灣〉《文匯報》1946年11月21日。轉引自：王天濱，《臺灣報業史》（臺北：亞太圖書，2003年），頁127。
175,ch04_0001,賴澤涵、許雪姬訪問，〈柯遠芬先生訪問紀錄〉，頁9。
175,ch05_0002,有關政治協商會議，國民黨內部有不同的看法。由於國民黨內保守派早已表明反對政治協商會議之決議案，因此決議案約束力問題成為國共兩黨對立主軸之一，贊成政治協商者等於是親共人士。
176,ch04_0001,〈柯遠芬事略〉，《國史館現藏民國人物傳記史料彙編》第16輯，頁168。
176,ch05_0002,賴澤涵總主筆，《二二八事件研究報告》，頁68-69。
177,ch04_0002,賴澤涵，〈彭孟緝將軍訪問錄〉，行政院研究二二八事件小組，《二二八事件研究報告》，附錄二重要口述歷史（一），（臺北：行政院研究二二八事件小組，1992年），頁1。
177,ch05_0002,報社正式被查封是3月13日，查封理由請參閱：〈臺北綏靖區司令部奉令查封停刊報社情形一覽表〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（四）》（臺北：中央研究院近代史研究所，1993年），頁189。
178,ch04_0002,林木順，《臺灣二月革命》，頁97。
178,ch05_0002,廖風德，《臺灣歷史探索》（臺北：臺灣學生書局，1996年），頁317。
179,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（一）》，（臺北：中央研究院近代史研究所，1992年），頁61-62。
179,ch05_0002,王天濱，《臺灣報業史》，頁120-127。
180,ch04_0002,林木順，《臺灣二月革命》，頁98。
180,ch05_0002,蔣永敬、李雲漢、許師慎編，《楊亮功先生年譜》，頁399。
181,ch04_0002,許雪姬、方惠芳，〈柯旗化先生訪問紀錄〉，《口述歷史》第3期，1992，頁238。但外省人的看法可能剛好相反，例如彭孟緝就認為：「所有在高雄市區不及逃避的外省人全部被視為俘虜，被拘捕集中禁閉於第一中學內」，彭孟緝，〈臺灣省二二八事件回憶錄〉，頁62；或指出「我住市區之零星眷屬，均被暴徒裹脅集中囚禁於高雄中學內」，參見不著撰人，〈二二八事變之平亂〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（一）》（臺北：中央研究院近代史研究所，1992年）頁130。
181,ch05_0002,不著撰人，〈二二八事件之平亂〉，收入中央研究院近代史研究所編《二二八事件資料選輯（一）》，頁137-138。
182,ch04_0002,林木順，《臺灣二月革命》，頁99。
182,ch05_0002,侯坤宏、許進發編《二二八事件檔案彙編（一）》，頁291-295。
183,ch04_0002,不著撰人，〈二二八事變之平亂〉。
183,ch05_0002,王天濱，《臺灣報業史》，頁155。
184,ch04_0002,〈蔡蘭枝先生二二八事件回憶資料〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（九）》，（臺北：國史館，2002年），頁232。蔡蘭枝先生是當時警備總部調查室南部諜報組組長，此為1983年國安局「拂塵專案」進行時，內政部警政署對蔡氏所做的口述訪問。但在另一件口述訪問中，線民「林權民」成為「林權敏」，從兩件資料上，無法判別何者為誤。見蔡蘭枝同志提供，〈二二八事變高雄地區平亂追憶〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁252。
184,ch05_0002,王天濱，《臺灣報業史》，頁111-112。
185,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁56-57。
185,ch05_0002,黃仁，〈從二二八臺灣新聞事業的浩劫談事變後臺北晚報的滄桑〉《臺北文獻》直字第141期，（臺北：臺北市文獻委員會，2002年9月），頁121。
186,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁57-58。
186,ch05_0002,陳芳明，〈他們是這樣寫歷史的─《中央社電文原稿資料》導讀〉林德龍輯註《二二八官方機密史料》，頁6-15。
187,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁59。
187,ch05_0002,臺中市黨部，〈臺中暴動情形綜合報告〉，〈楊亮功、何漢文關於臺灣二二八事件調查報告及善後辦法建議案〉附件，收入陳興唐編，《臺灣二二八事件檔案史料》（臺北：人間出版社，1992年），頁423-426。
188,ch04_0002,陳儀在3月1日下午五時第一次廣播，表示將肇事者移送法辦、民眾死傷者撫恤慰問、解除戒嚴、被捕者可具保開釋、官民共組事件處理委員會。3月2日下午三時第二次廣播，表示對參與事件之民眾從寬不加追究、被捕民眾由父兄領回不必具保、傷亡者不分省籍一律治療撫恤、處理委員會可加入民眾代表以納多數人意見。見〈陳儀在事件中的講話和廣播詞〉，收入鄧孔昭編，《二二八事件資料集》，頁335-337。
188,ch05_0002,章子惠，《臺灣時人誌》（臺北：國光出版社，1946年），頁168。
189,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁63。
189,ch05_0002,賴澤涵總主筆，《二二八事件研究報告》，頁293。
190,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁63。
190,ch05_0002,謝漢儒，《關鍵年代的歷史見證：臺灣省參議會與我》（臺北：唐山出版社，1998年），頁2-13。謝漢儒，1916年生，福建南安人，民社黨員，1948年3月被遴選為省參議員。
191,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁64。
191,ch05_0003,林衡道口述，陳三井、許雪姬訪問，〈二二八事變的回憶〉，載《口述歷史》第2期（臺北：中央研究院近代史研究所，1991年2月1日），頁233、234。
192,ch04_0002,行政院研究二二八事件小組，《二二八事件研究報告》，頁118。
192,ch05_0003,吳克泰口述紀錄，載《二二八事件文獻補錄》（南投：臺灣省文獻委員會編印，1994年），頁76。
193,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁64-65。
193,ch05_0003,陳炳基先生口述紀錄，載《二二八事件文獻補錄》，頁67。
194,ch04_0002,高雄要塞司令部參謀長王潔的口述回憶也指出，彭孟緝在3月4日就已決定武力平亂，原因是當天在市府開會，市議員郭國基嘲諷要塞軍隊的作戰能力，彭孟緝受此「侮辱」，不等開完會就回要塞，交代參謀長準備平亂。見〈「拂塵專案」訪問王潔將軍談話紀要〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁325。
194,ch05_0003,簡永昌，《人的一生》（臺北，著者印行，2001年），頁32。
195,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁66。
195,ch05_0003,簡永昌，《人的一生》，頁30、31。
196,ch04_0002,據高雄市長黃仲圖事後所寫〈高雄市二二八事件報告書〉中稱，他與彭清靠上山談判是被脅迫的，因6日上午九時，「暴徒」凃光明等十餘人持槍刀及手榴彈擁入市府，辱罵市長，提出談判條件，持械脅迫市長與參議會議長居先率赴司令部。黃仲圖，〈高雄市二二八事件報告書〉，楊亮功、何漢文〈關於臺灣二二八事件調查報告及善後辦法見議案〉附件九，收入陳興唐主編，《臺灣二．二八事件檔案史料（下卷）》，頁490。但談判代表之一的臺電公司高雄辦事處長任李佛續則表示，6日一早他到市府找市長黃仲圖與議長彭清靠談缺糧等事，市長等人準備上壽山談判，順便邀他一起前往，「上車時並無人脅迫催促」。見許雪姬、方惠芳，〈李佛續先生訪問紀錄〉，《口述歷史》第3期（1992年），頁214。
196,ch05_0003,唐賢龍，〈臺灣事變內幕記〉，載鄧孔昭編《二二八起義資料集》（廈門大學臺灣研究所，1981年），頁90。
197,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁67-68。另外也有記載和平談判條件為十一條，如部隊繳械，連同所有眷屬集中左營，運回大陸；以日軍向何應欽投降方式，向處委會投降等等，見不著撰人，〈二二八事變之平亂〉，頁130。
197,ch05_0003,見柯遠芬〈事變十日記〉。
198,ch04_0002,許雪姬、方惠芳，〈李佛續先生訪問紀錄〉，《口述歷史》第3期（1992年），頁214。彭孟緝，〈臺灣省二二八事件回憶錄〉，頁68。
198,ch05_0003,《中央日報》，1947年3月10日，第二版，中國南京。
199,ch04_0002,許雪姬、方惠芳，〈李佛續先生訪問紀錄〉，頁214。
199,ch05_0003,蔣渭川前引書﹐頁119。
200,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁68。
200,ch05_0003,〈吳克泰先生口述紀錄〉，載《二二八事件文獻補錄》，頁76。
201,ch04_0002,賴澤涵、許雪姬訪問，〈彭孟緝先生訪問紀錄〉，《口述歷史》第5期（1994年），頁327-329。
201,ch05_0003,〈陳炳基先生口述紀錄〉，載《二二八事件文獻補錄》，頁66。
202,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁68。
202,ch05_0003,廖德雄口述，載張炎憲編，《臺北都會二二八》（臺北：吳三連臺灣史料基金會，1996年），頁92。
203,ch04_0002,許雪姬，〈王作金先生訪問紀錄〉，《口述歷史》第4期（1993年），頁361。
203,ch05_0003,《中央日報》，1947年3月10日，第二版，中國南京。
204,ch04_0002,許雪姬、方惠芳，〈郭榮一先生訪問紀錄〉，《口述歷史》第4期（1993年），頁366-367。
204,ch05_0003,吳濁流，《無花果》（臺北：前衛出版社，1988年），頁220。
205,ch04_0002,許雪姬，〈王作金先生訪問紀錄〉，《口述歷史》第4期（1993年），頁361-363。
205,ch05_0003,楊亮功〈「二二八」事變奉命查辦之經過〉，《楊亮功先生年譜》，頁359。
206,ch04_0002,不著撰人，〈二二八事變之平亂〉，頁130。
206,ch05_0003,林朝業先生口述紀錄，載《二二八事件文獻補錄》（南投：臺灣省文獻委員會編印，1994年），頁37。
207,ch04_0002,許雪姬、方惠芳，〈謝有用先生訪問紀錄〉，《口述歷史》第3期（1992年），頁187。
207,ch05_0003,林衡道口述，陳三井、許雪姬訪問，〈二二八事變的回憶〉，載《口述歷史》第2期（臺北：中央研究院近代史研究所，1991年2月1日），頁234。
208,ch04_0002,許雪姬、方惠芳，〈謝有用先生訪問紀錄〉，《口述歷史》第3期（1992年），頁188。許雪姬等，〈郭萬枝先生訪問紀錄〉，《口述歷史》第3期（1992年），頁202-203。
208,ch05_0003,吳濁流著，鍾肇政譯《臺灣連翹》，頁184。
209,ch04_0002,許雪姬等，〈郭萬枝先生訪問紀錄〉，《口述歷史》第3期（1992年），頁206。
209,ch05_0003,簡永昌，《人的一生》（臺北：著者印行，2001年），頁54。
210,ch04_0002,許雪姬、方惠芳，〈謝有用先生訪問紀錄〉，《口述歷史》第3期（1992年），頁188-190。
210,ch05_0003,吳濁流著，《無花果》，頁223。
211,ch04_0002,〈王玉雲先生口述〉，臺灣省文獻委員會編印，《二二八事件文獻輯錄》（南投：臺灣省文獻委員會，1991年），頁155-156。
211,ch05_0003,李榮昌口述，載臺灣省文獻委員會《二二八事件文獻輯錄》（南投：臺灣省文獻委員會編印，1991年），頁330-331。
212,ch04_0002,臺灣旅滬六團體，〈關於臺灣事件報告書〉，收入《二二八真相》，頁276。
212,ch05_0003,李道南口述，李筱峰訪問，1987。
213,ch04_0002,何漢文，〈臺灣二二八起義見聞紀略〉，收入李敖編著，《二二八研究》，頁133。
213,ch05_0003,詹金枝訴冤狀。
214,ch04_0002,彭明敏，《自由的滋味－－彭明敏回憶錄》（臺北：李敖出版社，1995年），頁73。George H.Kerr著、陳榮成譯，《被出賣的臺灣》（臺北：前衛出版社，1991年），頁297。
214,ch05_0003,張安滿2002.12.28致李筱峰函。
215,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁70-71。
215,ch05_0003,花蓮中學教職員詳歷表。
216,ch04_0002,不著撰人，〈二二八事變之平亂〉，頁131。彭孟緝的回憶錄中，所引陳儀電文文字與前述不同，但大意相近，參見彭孟緝，〈臺灣省二二八事件回憶錄〉，頁71。
216,ch05_0003,鍾逸人，〈陳松堅為何殺害吳鴻麒〉，載1992.3.1.臺北《自立早報》。
217,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁71。
217,ch05_0003,陳仙槎口述詳參：1.張炎憲，《臺北南港二二八》（臺北：吳三連臺灣史料基金會，1996年）；2.阮美姝，《幽暗角落的泣聲》（臺北：前衛出版社，1992年），頁209。
218,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁73。
218,ch05_0003,王育德原作，林麗容譯，〈我的哥哥王育德〉，收錄於阮美姝，《幽暗角落的泣聲》。
219,ch04_0002,不著撰人，〈二二八事變之平亂〉，頁132-133。
219,ch05_0003,吳濁流著，鍾肇政譯，《臺灣連翹》，頁184、185。
220,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁75。
220,ch05_0003,郭勝華，〈二二八血淚憶從頭─家父郭章垣殉難始末〉，載《走出二二八的陰影》（臺北：二二八和平促進會編印，1987年）。
221,ch04_0002,不著撰人，〈二二八事變之平亂〉，頁133。
221,ch05_0003,1996年2月8日監委張德銘調查訪談之證詞，二二八事件紀念基金會訪談紀錄。
222,ch04_0002,〈白崇禧呈蔣主席三月有電〉，〈大溪檔案〉，頁220。
222,ch05_0003,張文義、沈秀華，《噶嗎蘭二二八》（臺北：自立晚報社，1992年），頁193。
223,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁88。
223,ch05_0003,廖德雄口述，載張炎憲編，《臺北都會二二八》，頁90。
224,ch04_0002,〈白崇禧呈蔣主席四月十七日簽呈〉，〈大溪檔案〉，頁251-252。
224,ch05_0003,楊照，〈尋親─記我與外祖父許錫謙先生〉，《自立晚報》副刊，1988.7.25- 26。
225,ch04_0002,彭孟緝，〈臺灣省二二八事件回憶錄〉，頁90。
225,ch05_0003,簡永昌，《人的一生》，頁82。
226,ch04_0002,薛化元主編，《臺灣歷史年表終戰篇I（1945-1965）》（臺北：張榮發基金會，1990年），頁40。
226,ch05_0003,吳克剛，《一個合作主義者見聞錄》（臺北：中國合作學社，1999年），頁153。
227,ch04_0002,江南，《蔣經國傳》（臺北：桂冠出版社，1995年），頁284-287。
227,ch05_0003,楊彥騏，〈走尋虎尾二二八〉，http://www.oceantaiwan.com/land/index.html 2004.3.3。
228,ch04_0002,《聯合報》，2004年2月3日，A13版。
228,ch05_0003,簡永昌，《人的一生》，頁54。
229,ch04_0002,《聯合報》，2004年2月3日，A13版。
229,ch05_0003,林朝業先生口述紀錄，載《二二八事件文獻補錄》，頁36。
230,ch04_0002,《中國時報》，2005年3月7日，A8版。
230,ch05_0003,財團法人二二八事件紀念基金會《受難者補償金申請案件資料》案件編號02068。
231,ch04_0002,賴澤涵、許雪姬訪問，〈彭孟緝先生訪問紀錄〉，《口述歷史》第5期（1994年），頁327-329。
231,ch05_0003,楊金源先生口述紀錄，載《二二八事件文獻補錄》，頁40。
232,ch04_0002,何漢文，〈臺灣二二八起義見文紀略〉，頁133。
232,ch05_0003,〈江阿英女士口述紀錄〉，載《二二八事件文獻補錄》，頁22。
233,ch04_0003,金甌小學董事長張慕陶、校長汪大錕，參張紹乾，〈張慕陶將軍百年冥誕誌文〉，《湖北文獻》第146期（2003年1月），頁46-47。
233,ch05_0003,〈江萬成先生口述紀錄〉，同前註引書頁20。
234,ch04_0003,蔣渭川，《二二八事變始末記》，頁6。
235,ch04_0003,蔣渭川，《二二八事變始末記》，頁124-125。
236,ch04_0003,蔣渭川，《二二八事變始末記》，頁43。
237,ch04_0003,蔣渭川，《二二八事變始末記》，頁59。
238,ch04_0003,林龍德輯註，《二二八官方機密史料》，頁141-142。
239,ch04_0003,唐賢龍，〈臺灣事變內幕記〉，收入鄧孔昭編，《二二八事件資料集》，頁95。
240,ch04_0003,柯遠芬，〈臺灣二二八事變之真像〉，頁29。
241,ch04_0003,李宣鋒訪問，〈范誦堯先生口述紀錄〉，頁117。
242,ch04_0003,〈憲兵司令部、中統局呈蔣主席三月十二日情報〉〈大溪檔案〉，頁146。
243,ch04_0003,蘇新，〈王添灯先生事略〉，收入氏著，《未歸的臺共鬥魂－－蘇新自傳與文集》，（臺北：時報文化出版公司，1993年），頁124-125。
244,ch04_0003,〈臺灣省警備總司令部三月三十一日代電〉〈大溪檔案〉，頁355-356。
245,ch04_0003,〈憲兵第四團四月四日呈文〉〈大溪檔案〉頁303-305。
246,ch04_0003,鍾逸人，《辛酸六十年（下）》（臺北：前衛出版社，1993年），頁214-215。
247,ch04_0003,金甌小學於1948年改為臺北市私立金甌女子商業職業學校，瞿荊洲為董事長、周紹南為校長。參張紹乾，〈張慕陶將軍百年冥誕誌文〉，《湖北文獻》第146期（2003年1月），頁47-48。
248,ch04_0003,行政院研究二二八事件小組，《二二八事件研究報告》，頁236。
249,ch04_0003,臺灣旅滬六團體，〈有關臺灣事件報告書〉，收入《二二八真相》，頁276-277。基隆地區民眾遭遇與遇害情形，請參張炎憲等採訪紀錄，《基隆雨港二二八》，（臺北：吳三連臺灣史料基金會，1995年）。
250,ch04_0003,請參張炎憲等採訪紀錄，《悲情車站二二八》，（臺北：自立晚報社，1993年）。
251,ch04_0003,〈臺灣二二八事變基隆區綏靖報告書〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（三）》（臺北：中央研究院近代史研究所，1992年），頁357-380。
252,ch04_0003,張炎憲等採訪紀錄，《悲情車站二二八》，頁202。
253,ch04_0003,張炎憲等採訪紀錄，《悲情車站二二八》，頁235。
254,ch04_0003,張炎憲等採訪紀錄，《悲情車站二二八》，頁102，145。
255,ch04_0003,臺灣旅滬六團體，〈有關臺灣事件報告書〉，收入《二二八真相》，頁276。
256,ch04_0003,何漢文，〈臺灣二二八起義見聞紀略〉，頁133。
257,ch04_0003,張炎憲等採訪紀錄，《臺北南港二二八》，（臺北：吳三連臺灣史料基金會，1995年），頁304。
258,ch04_0003,〈白崇禧呈蔣主席四月十七日簽呈〉〈大溪檔案〉，頁252。
259,ch04_0003,臺灣旅滬六團體，〈有關臺灣事件報告書〉，頁277。
260,ch04_0003,行政院研究二二八事件小組，《二二八事件研究報告》，頁211-212。
261,ch04_0003,何聘儒，〈蔣軍鎮壓臺灣人民起義紀實〉，收入李敖編，《二二八研究》，頁266-267。
262,ch04_0003,唐賢龍，〈臺灣事變內幕記〉，頁96-97。
263,ch04_0003,林木順，《臺灣二月革命》，頁43。
264,ch04_0003,臺灣旅滬六團體，〈有關臺灣事件報告書〉，頁279。
265,ch04_0003,行政院研究二二八事件小組，《二二八事件研究報告》。頁214。薛化元、陳翠蓮等合著，《戰後臺灣人權史》（臺北：國家人權紀念館籌備處，2003年），頁58-61。
266,ch04_0003,〈臺灣省警備總司令部綏靖部署計劃〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（五）》（臺北：中央研究院近代史研究所，1997年），頁230-232。
267,ch04_0003,〈臺灣省縣市分區清鄉計劃〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（五）》，頁233-234。
268,ch04_0003,〈臺南縣警察局綏靖工作報告〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（五）》，頁339-340。
269,ch04_0003,〈臺灣省縣市分區清鄉計劃〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（五）》，頁233-234。
270,ch04_0003,〈中部綏靖地區辦理自首自新條例〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（五）》，頁339-340。
271,ch04_0003,〈傅緯武先生口述〉，收入臺灣省文獻委員會編，《二二八事件文獻輯錄》，頁171-174。
272,ch04_0003,許雪姬等，〈許整景先生訪問紀錄〉，《口述歷史》第3期（1992年），頁303-306。
273,ch04_0003,胡允恭，〈臺灣二二八事件真相〉，收入李敖編著，《二二八研究續集》，頁32。
274,ch04_0003,張炎憲等採訪記錄，《臺北南港二二八》，頁138-140。
275,ch04_0003,胡允恭，〈臺灣二二八事件真相〉，頁35。
276,ch04_0003,蘇新，〈王添灯先生事略〉，頁115-117。
277,ch04_0003,鍾逸人，《辛酸六十年》，頁288。
278,ch04_0003,林木順，《臺灣二月革命》，頁54。
279,ch04_0003,〈臺中市政府等關於二二八事件報告書〉，楊亮功、何漢文〈二二八事件調查報告及善後辦法建議案〉附件五，收入陳興唐主編，《臺灣「二．二八」事件檔案史料（上卷）》，頁387。林木順，《臺灣二月革命》，頁63-65。
280,ch04_0003,許雪姬等，〈謝有用先生訪問紀錄〉，《口述歷史》第3期（1992年），頁186-187。
281,ch04_0003,張文義、沈秀華採訪記錄，《噶瑪蘭二二八》（臺北：自立晚報社，1992年），頁22-26，79-84。
282,ch04_0003,〈宜蘭市長朱正宗呈臺北縣長陸桂祥為呈報臺北二二八事件波及宜蘭市之經過並處理情形〉，收入周琇環、王峙萍編，《二二八事件檔案彙編（十一）》（臺北：國史館，2002年），頁54-55。
283,ch04_0003,張文義、沈秀華採訪記錄，《噶瑪蘭二二八》，頁82-84，97、167、196。
284,ch04_0003,〈朱正宗先生自述〉，收入臺灣省文獻委員會編，《二二八事件文獻續錄》，頁717。
285,ch04_0003,〈宜蘭市長朱正宗呈臺北縣長陸桂祥為呈報臺北二二八事件波及宜蘭市之經過並處理情形〉，頁56。
286,ch04_0003,〈嘉義市「三二」事件報告書〉、〈臺灣省屏東市「三四」事變記〉，楊亮功、何漢文〈二二八事件調查報告及善後辦法建議案〉附件七、附件十，收入陳興唐主編，《臺灣「二．二八」事件檔案史料（下卷）》，頁437-445，507-554。
287,ch04_0003,林木順，《臺灣二月革命》，頁46-47。
288,ch04_0003,〈臺灣二二八事變基隆區綏靖報告書〉，收入中央研究院近代史研究所編，《二二八事件資料選輯（三）》（臺北：中央研究院近代史研究所，1992年），頁371。
289,ch04_0003,吳文星訪問，〈周金波先生訪問紀錄〉，《口述歷史》第4期（1993年），頁245。
290,ch04_0003,〈警務處督察室飭查前基隆警察局長郭紹文貪污瀆職案報告〉，研考會檔案管理局二二八事件檔案，檔號37/057.13/22/1/010，流水號000002089。
291,ch04_0003,〈陳友欽呈副處長郭紹文未辦移交即行離臺報告〉，研考會檔案管理局二二八事件檔案，檔號37/057.13/22/1/017，流水號000002120。
292,ch04_0003,行政院研究二二八事件小組，《二二八事件研究報告》，頁299。
293,ch04_0003,同上，頁283。
294,ch04_0003,同上297-298。
295,ch04_0003,張秉承，〈臺灣二二八事件報告書〉，收入侯坤宏、許進發編，《二二八事檔案彙編（十六）》，頁17-21。
296,ch04_0003,黃富三、許雪姬訪問，〈廖德雄先生訪問記錄〉，《口述歷史》第4期，頁73-74。
297,ch04_0003,〈臺灣省警備總司令部電各綏靖區兼司令〉，收入中央研究院近史所編，《二二八事件資料選輯（一）》，頁398-401。
298,ch04_0003,〈臺灣省政府電飭臺北縣政府查禁藉口二二八損失向民間捐助需索〉，收入歐素瑛等編，《二二八事件檔案彙編（十二）》（臺北：國史館，2003年），頁491-492。
299,ch04_0004,George H.Kerr著，陳榮成譯，《被出賣的臺灣》（臺北：前衛出版社，1991年），頁89。
300,ch04_0004,臺灣省警備總司令部，《臺灣警備總部接收總報告書》（臺北：臺灣省警備總司令部，1946年），頁14。
301,ch04_0004,李翼中，〈帽簷述事〉，頁400。
302,ch04_0004,劉達梅，〈臺灣省黨部素描（上）〉，《民報》，1945年12月15日。
303,ch04_0004,〈「拂塵專案資料」－－前臺灣省警備總司令部調查室吳天風同志口述「二二八事件回憶」〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（九）》，頁149。
304,ch04_0004,〈「拂塵專案資料」－蔡蘭枝先生二二八事件回憶資料〉，收入侯坤宏、許進發編《二二八事件檔案彙編（九）》，頁231。
305,ch04_0004,國防部軍事情報局網站，http://www.mnd.gov.tw，2004年8月。
306,ch04_0004,本刊編輯部校訂，〈中統局軍統局重要演變及其負責人名錄（第二部份）〉，《傳記文學》62：1（1993年1月），頁123。國防部軍事情報局即由軍統局、保密局、情報局演變而來，至今仍尊戴笠為創始人，而於網站上專頁介紹，見國防部軍事情報局網站，http://www.mnd.gov.tw。
307,ch04_0004,〈中統局軍統局重要演變及其負責人名錄（第二部份）〉，《傳記文學》62：1（1992年1月），頁123-131。另據《陳逸松回憶錄》指出，張士德受軍統閩南站負責人陳達元指示而約見陳逸松，邀其組織三民主義青年團臺灣區團。參照相關資料推測，在林頂立擔任軍統臺灣站站長之前，確由陳達元主管臺灣地區情報業務。
308,ch04_0004,〈「拂塵專案資料」－－陳愷先生提供二二八事件發生前後臺北地區之政情與社會民心狀況追憶〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁210-214。
309,ch04_0004,〈函送臺灣二二八暴動概述及暴動經過情報撮要二份〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁68-69。
310,ch04_0004,情報資料中落款「臺灣站站長張秉承」，當時保密局臺灣站站長為林頂立，故研判張秉承即林頂立之化名。
311,ch04_0004,臺灣省警備總司令部，〈為查吳振武等事實真相由〉，檔案管理局二二八事件檔案，流水號000032393。
312,ch04_0004,臺灣省警備總司令部編，《臺灣警備總部接收總報告書》（臺北：臺灣省警備總司令部，1946年），頁271。
313,ch04_0004,可參考〈大溪檔案〉。
314,ch04_0004,〈張鎮呈蔣主席三月二十九日報告〉，〈大溪檔案〉，頁231。
315,ch04_0004,章子惠，《臺灣時人誌》（臺北：國光出版社，1946年），頁168。
316,ch04_0004,謝漢儒，《關鍵年代的歷史見證：臺灣省參議會與我》（臺北：唐山出版社，1998年）。頁2-13。
317,ch04_0004,李翼中，〈帽簷述事〉，頁389。
318,ch04_0004,〈張秉承上言普誠代電報告臺中市蔡志昌屬下搶劫擾亂社會秩序並言及中統、憲兵和警察、軍統等單位對立情況〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁369-371。
